"idhod","hodnota","duvernost","stapro_kod","dnn_cis","dnn_kod","sektor_cis","sektor_kod","ozp_cis","ozp_kod","rok","uzemi_cis","uzemi_kod","ukazatel_txt","ozp_txt","uzemi_txt","typ_uzemi"
"704874284","561839","verejny","726",,,"5567","13000","2307","180","2010","97","19","Investice na ochranu životního prostředí - nepodnikový sektor","Ost.akt.na ochr.živ.pr.","Česká republika",
"704874283","1346969","verejny","726",,,"5567","11000","2307","180","2010","97","19","Investice na ochranu životního prostředí - podnikový sektor","Ost.akt.na ochr.živ.pr.","Česká republika",
"704462304","208968","verejny","1015",,,,,"2307","114","2010","97","19","Tržby z prodeje služeb na ochranu ŽP","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Česká republika",
"704874247","31157327","verejny","1015",,,,,"2307","140","2010","97","19","Tržby z prodeje služeb na ochranu ŽP","Ekologické nakládání s odpady","Česká republika",
"704462302","756711","verejny","1015",,,,,"2307","112","2010","97","19","Tržby z prodeje služeb na ochranu ŽP","Ochrana a sanace půdy, podzemních a povrchových vod","Česká republika",
"704874220","39990381","verejny","1015",,,,,,,"2010","97","19","Tržby z prodeje služeb na ochranu ŽP",,"Česká republika",
"704874229","509984","verejny","1015",,,,,"2307","130","2010","97","19","Tržby z prodeje služeb na ochranu ŽP","Ochrana ovzduší a klimatu","Česká republika",
"704874238","7280229","verejny","1015",,,,,"2307","111","2010","97","19","Tržby z prodeje služeb na ochranu ŽP","Ekologické nakládání s odpadními vodami","Česká republika",
"704462303",,"duverny","1015",,,,,"2307","113","2010","97","19","Tržby z prodeje služeb na ochranu ŽP","Omezování hluku a vibrací (kromě ochrany pracovišť)","Česká republika",
"704462318",,"duverny","1039",,,,,"2307","114","2010","97","19","Úspory z využití vedlejších produktů","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Česká republika",
"704874249","876956","verejny","1039",,,,,"2307","140","2010","97","19","Úspory z využití vedlejších produktů","Ekologické nakládání s odpady","Česká republika",
"704462316","6890","verejny","1039",,,,,"2307","112","2010","97","19","Úspory z využití vedlejších produktů","Ochrana a sanace půdy, podzemních a povrchových vod","Česká republika",
"704874222","981622","verejny","1039",,,,,,,"2010","97","19","Úspory z využití vedlejších produktů",,"Česká republika",
"704874231","30867","verejny","1039",,,,,"2307","130","2010","97","19","Úspory z využití vedlejších produktů","Ochrana ovzduší a klimatu","Česká republika",
"704874240","57124","verejny","1039",,,,,"2307","111","2010","97","19","Úspory z využití vedlejších produktů","Ekologické nakládání s odpadními vodami","Česká republika",
"704462317","0","verejny","1039",,,,,"2307","113","2010","97","19","Úspory z využití vedlejších produktů","Omezování hluku a vibrací (kromě ochrany pracovišť)","Česká republika",
"704874215","30181482","verejny","3780","5710","20",,,,,"2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady",,"Česká republika",
"704874242","18977295","verejny","3780","5710","20",,,"2307","140","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ekologické nakládání s odpady","Česká republika",
"704874243","15833328","verejny","3780","5710","10",,,"2307","140","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ekologické nakládání s odpady","Česká republika",
"704874258","49386","verejny","3780","5710","10",,,"2307","113","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Omezování hluku a vibrací (kromě ochrany pracovišť)","Česká republika",
"704874262","1545483","verejny","3780",,,,,"2307","114","2010","97","19","Neinvestiční náklady na ochranu životního prostředí","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Česká republika",
"704874233","6176385","verejny","3780","5710","20",,,"2307","111","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ekologické nakládání s odpadními vodami","Česká republika",
"704874263","376475","verejny","3780","5710","20",,,"2307","114","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Česká republika",
"704874264","1169008","verejny","3780","5710","10",,,"2307","114","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Česká republika",
"704874241","34810623","verejny","3780",,,,,"2307","140","2010","97","19","Neinvestiční náklady na ochranu životního prostředí","Ekologické nakládání s odpady","Česká republika",
"704874250","2713490","verejny","3780",,,,,"2307","112","2010","97","19","Neinvestiční náklady na ochranu životního prostředí","Ochrana a sanace půdy, podzemních a povrchových vod","Česká republika",
"704874224","2307769","verejny","3780","5710","20",,,"2307","130","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana ovzduší a klimatu","Česká republika",
"704874216","23259859","verejny","3780","5710","10",,,,,"2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnější náklady",,"Česká republika",
"704874251","1685118","verejny","3780","5710","20",,,"2307","112","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana a sanace půdy, podzemních a povrchových vod","Česká republika",
"704874225","1148716","verejny","3780","5710","10",,,"2307","130","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana ovzduší a klimatu","Česká republika",
"704874234","3397452","verejny","3780","5710","10",,,"2307","111","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ekologické nakládání s odpadními vodami","Česká republika",
"704874214","53441341","verejny","3780",,,,,,,"2010","97","19","Neinvestiční náklady na ochranu životního prostředí",,"Česká republika",
"704874223","3456485","verejny","3780",,,,,"2307","130","2010","97","19","Neinvestiční náklady na ochranu životního prostředí","Ochrana ovzduší a klimatu","Česká republika",
"704874257","35992","verejny","3780","5710","20",,,"2307","113","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Omezování hluku a vibrací (kromě ochrany pracovišť)","Česká republika",
"704874232","9573837","verejny","3780",,,,,"2307","111","2010","97","19","Neinvestiční náklady na ochranu životního prostředí","Ekologické nakládání s odpadními vodami","Česká republika",
"704874256","85378","verejny","3780",,,,,"2307","113","2010","97","19","Neinvestiční náklady na ochranu životního prostředí","Omezování hluku a vibrací (kromě ochrany pracovišť)","Česká republika",
"704874252","1028372","verejny","3780","5710","10",,,"2307","112","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana a sanace půdy, podzemních a povrchových vod","Česká republika",
"704874268","5804","verejny","3780",,,,,"2307","115","2010","97","19","Neinvestiční náklady na ochranu životního prostředí","Ochrana proti záření","Česká republika",
"704874273","151070","verejny","3780",,,,,"2307","116","2010","97","19","Neinvestiční náklady na ochranu životního prostředí","Výzkum a vývoj na ochranu životního prostředí","Česká republika",
"704874279","1099171","verejny","3780",,,,,"2307","180","2010","97","19","Neinvestiční náklady na ochranu životního prostředí","Ost.akt.na ochr.živ.pr.","Česká republika",
"704874270","4713","verejny","3780","5710","10",,,"2307","115","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana proti záření","Česká republika",
"704874269","1091","verejny","3780","5710","20",,,"2307","115","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana proti záření","Česká republika",
"704874274","87741","verejny","3780","5710","20",,,"2307","116","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Výzkum a vývoj na ochranu životního prostředí","Česká republika",
"704874275","63329","verejny","3780","5710","10",,,"2307","116","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Výzkum a vývoj na ochranu životního prostředí","Česká republika",
"704874281","565555","verejny","3780","5710","10",,,"2307","180","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ost.akt.na ochr.živ.pr.","Česká republika",
"704874280","533616","verejny","3780","5710","20",,,"2307","180","2010","97","19","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ost.akt.na ochr.živ.pr.","Česká republika",
"704462311","2435","verejny","3932",,,,,"2307","114","2010","97","19","Tržby z prodeje vedlejších produktů","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Česká republika",
"704874248","9989502","verejny","3932",,,,,"2307","140","2010","97","19","Tržby z prodeje vedlejších produktů","Ekologické nakládání s odpady","Česká republika",
"704462309","28518","verejny","3932",,,,,"2307","112","2010","97","19","Tržby z prodeje vedlejších produktů","Ochrana a sanace půdy, podzemních a povrchových vod","Česká republika",
"704874221","10615629","verejny","3932",,,,,,,"2010","97","19","Tržby z prodeje vedlejších produktů",,"Česká republika",
"704874230","360684","verejny","3932",,,,,"2307","130","2010","97","19","Tržby z prodeje vedlejších produktů","Ochrana ovzduší a klimatu","Česká republika",
"704874239","177703","verejny","3932",,,,,"2307","111","2010","97","19","Tržby z prodeje vedlejších produktů","Ekologické nakládání s odpadními vodami","Česká republika",
"704462310","0","verejny","3932",,,,,"2307","113","2010","97","19","Tržby z prodeje vedlejších produktů","Omezování hluku a vibrací (kromě ochrany pracovišť)","Česká republika",
"704875309","3625582","verejny","726",,,,,"2307","140","2011","97","19","Investice na ochranu životního prostředí","Ekologické nakládání s odpady","Česká republika",
"704875324","816288","verejny","726",,,,,"2307","113","2011","97","19","Investice na ochranu životního prostředí","Omezování hluku a vibrací (kromě ochrany pracovišť)","Česká republika",
"704875291","4818055","verejny","726",,,,,"2307","130","2011","97","19","Investice na ochranu životního prostředí","Ochrana ovzduší a klimatu","Česká republika",
"704875336","334316","verejny","726",,,,,"2307","115","2011","97","19","Investice na ochranu životního prostředí","Ochrana proti záření","Česká republika",
"704875330","415004","verejny","726",,,,,"2307","114","2011","97","19","Investice na ochranu životního prostředí","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Česká republika",
"704875282","24814074","verejny","726",,,,,,,"2011","97","19","Investice na ochranu životního prostředí",,"Česká republika",
"704875300","9644538","verejny","726",,,,,"2307","111","2011","97","19","Investice na ochranu životního prostředí","Ekologické nakládání s odpadními vodami","Česká republika",
"704875347","1994530","verejny","726",,,,,"2307","180","2011","97","19","Investice na ochranu životního prostředí","Ost.akt.na ochr.živ.pr.","Česká republika",
"704875341","10300","verejny","726",,,,,"2307","116","2011","97","19","Investice na ochranu životního prostředí","Výzkum a vývoj na ochranu životního prostředí","Česká republika",
"704875318","3155461","verejny","726",,,,,"2307","112","2011","97","19","Investice na ochranu životního prostředí","Ochrana a sanace půdy, podzemních a povrchových vod","Česká republika",
